IDBOOK,IDSUBJ,NTEACH,TCHWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,ATBG01,ATBG04,ATBG05BC,ATBG05BI,ATBG07AD,ASBG01,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGHRL,ASBGSCR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY
,,,,,,ACHIEV1,ACHIEV2,ACHIEV3,ACHIEV4,ACHIEV5,TEACH,EDUCA,PEDAG,ASSESS,PDTEACH,GEND,DIGIT,BELONG,BULLY,ENGAGE,DISORD,LIKE,HOME,CONFID,COMPU,PRINCIP,SHORT,SUCCESS,DISCIP,HOURS
1,1,1,5.5,1,10,265.35386,264.20642,315.78759,269.22378,362.52436,6,5,3,3,1,2,9.79644,10.82106,7.63692,10.56463,15.04369,9.17072,9.60729,7.19857,180,14,12.00306,10.36678,9.92826,1045
2,1,1,5.5,1,10,457.13919,486.48236,449.25593,486.06092,475.82039,6,5,3,3,1,2,10.97885,10.82106,9.03816,9.56347,10.57259,10.14141,9.60729,13.45388,180,14,12.00306,10.36678,9.92826,1045
26,1,1,5.5,1,10,447.082,455.27561,448.93443,476.3983,488.51159,6,5,3,3,1,1,9.79644,12.85262,10.965,10.66007,9.60657,10.45984,10.22238,8.42824,180,14,12.00306,10.36678,9.92826,1045
3,1,1,5.5,1,10,391.52296,397.70187,417.94574,410.51736,383.64223,6,5,3,3,1,1,9.79644,10.82106,12.56749,10.66007,9.89746,10.21018,7.03769,8.42824,180,14,12.00306,10.36678,9.92826,1045
4,1,1,5.5,1,10,317.32402,391.41112,376.88175,373.50515,344.47111,6,5,3,3,1,2,10.50352,7.87932,6.82884,10.66007,5.92238,8.40525,9.70247,9.0457,180,14,12.00306,10.36678,9.92826,1045
27,1,1,5.210526,0,10,684.84509,640.16766,667.37579,722.997,670.05549,50,3,3,2,1,1,9.00789,9.82079,9.85265,9.56347,9.00419,10.45984,10.89263,9.39964,180,14,12.00306,10.36678,9.92826,1045
18,1,1,5.210526,0,10,707.33983,636.67891,656.49838,652.52944,635.91763,50,3,3,2,1,2,9.25019,10.82106,9.52871,8.28542,8.31437,9.17072,12.29825,9.8041,180,14,12.00306,10.36678,9.92826,1045
10,1,1,5.210526,0,10,613.29882,669.53403,663.30033,566.8408,672.13125,50,3,3,2,1,1,10.50352,10.82106,12.56749,10.66007,9.00419,10.45984,999999,13.45388,180,14,12.00306,10.36678,9.92826,1045
80,1,1,5.210526,0,10,658.072,611.04055,660.42968,633.13229,658.80395,50,3,3,2,1,1,10.97885,12.85262,12.56749,13.33453,11.50099,12.86202,10.89263,10.28978,180,14,12.00306,10.36678,9.92826,1045
5,1,1,5.210526,0,10,638.87408,605.00571,629.12252,617.43422,583.50569,50,3,3,2,1,2,7.45376,8.23773,10.965,8.05152,9.30655,8.40525,11.28642,10.90567,180,14,12.00306,10.36678,9.92826,1045
6,1,1,5.210526,0,10,633.52875,630.71699,651.18441,645.88832,652.16689,50,3,3,2,1,1,10.30815,10.82106,12.56749,10.0428,10.57259,11.30153,10.54337,13.45388,180,14,12.00306,10.36678,9.92826,1045
28,1,1,5.210526,0,10,660.83327,611.86484,606.37887,656.21896,618.26911,50,3,3,2,1,2,10.61338,7.87932,10.28695,7.8348,8.31437,8.96826,14.50919,13.45388,180,14,12.00306,10.36678,9.92826,1045
7,1,1,5.210526,0,10,550.90849,580.54967,599.94574,604.78021,604.83843,50,3,3,2,1,1,9.00789,8.64972,10.965,10.66007,10.21804,8.96826,11.74392,10.28978,180,14,12.00306,10.36678,9.92826,1045
8,1,1,5.210526,0,10,602.24569,596.29078,612.93457,639.29348,650.89308,50,3,3,2,1,1,11.61875,9.15299,12.56749,9.56347,8.6804,10.14141,10.54337,13.45388,180,14,12.00306,10.36678,9.92826,1045
29,1,1,5.210526,0,10,589.65471,608.60349,620.10272,625.60811,605.14412,50,3,3,2,1,2,10.50352,8.23773,8.65929,8.54449,9.00419,9.86291,10.22238,10.28978,180,14,12.00306,10.36678,9.92826,1045
11,1,1,5.210526,0,10,672.08829,612.88823,666.14495,630.7308,651.81998,50,3,3,2,1,1,8.34208,9.82079,12.56749,7.25705,7.38232,7.30132,10.22238,10.90567,180,14,12.00306,10.36678,9.92826,1045
9,1,1,5.210526,0,10,588.14296,571.61364,566.75585,538.96326,545.82304,50,3,3,2,1,2,8.12699,5.88997,10.965,6.90346,10.98651,2.10925,10.54337,13.45388,180,14,12.00306,10.36678,9.92826,1045
81,1,1,5.210526,0,10,645.49744,691.17864,672.24104,622.17453,591.64186,50,3,3,2,1,2,9.79644,9.82079,12.56749,9.1701,10.21804,10.14141,9.60729,10.28978,180,14,12.00306,10.36678,9.92826,1045
1,1,1,5.210526,0,10,592.73926,649.92697,590.70068,609.1939,627.59454,50,3,3,2,1,1,9.51164,9.15299,10.965,11.54818,9.00419,9.86291,10.89263,10.28978,180,14,12.00306,10.36678,9.92826,1045
12,1,1,5.210526,0,10,607.26199,617.99716,572.49664,618.93036,585.14057,50,3,3,2,1,2,8.98839,9.82079,12.56749,13.33453,12.18062,9.86291,11.74392,9.8041,180,14,12.00306,10.36678,9.92826,1045
30,1,1,5.210526,0,10,666.03776,634.68386,632.51068,640.82371,590.97822,50,3,3,2,1,1,8.77882,8.23773,12.56749,13.33453,7.86603,10.45984,9.60729,13.45388,180,14,12.00306,10.36678,9.92826,1045
2,1,1,5.210526,0,10,647.74593,627.39113,646.89892,675.61774,652.13367,50,3,3,2,1,1,8.55821,7.87932,12.56749,7.8348,10.57259,8.58785,11.28642,10.28978,180,14,12.00306,10.36678,9.92826,1045
3,1,1,5.210526,0,10,627.34957,653.63997,675.43702,689.2609,575.52231,50,3,3,2,1,2,9.79644,6.61933,8.49098,6.54828,8.31437,8.58785,999999,10.90567,180,14,12.00306,10.36678,9.92826,1045
31,1,1,5.210526,0,10,534.01195,557.10394,536.62596,590.2956,567.68171,50,3,3,2,1,2,8.77882,6.61933,10.965,4.92202,5.92238,8.04592,10.54337,7.84162,180,14,12.00306,10.36678,9.92826,1045
8,1,1,2.305556,1,53,556.91701,616.25446,548.91317,583.65417,604.7556,8,5,3,1,1,2,9.25019,6.93638,12.56749,9.56347,10.57259,8.7748,11.74392,13.45388,200,99,4.90722,11.00684,11.79092,1140
9,1,1,2.305556,1,53,410.79956,437.11722,447.76028,440.32459,473.57543,8,5,3,1,1,1,7.68647,7.55475,8.49098,8.28542,15.04369,8.96826,8.54792,8.42824,200,99,4.90722,11.00684,11.79092,1140
32,1,1,2.305556,1,53,635.32702,629.57899,615.77304,612.31671,571.50303,8,5,3,1,1,2,9.51164,10.82106,8.08286,10.66007,11.76495,10.7722,9.91526,7.19857,200,99,4.90722,11.00684,11.79092,1140
14,1,1,2.305556,1,53,579.33861,555.76147,591.36285,591.89144,581.66059,8,5,3,1,1,1,9.51164,8.64972,9.52871,8.54449,8.72595,9.17072,9.60729,9.8041,200,99,4.90722,11.00684,11.79092,1140
1,1,1,2.305556,1,53,464.86145,469.73348,458.67038,477.12969,432.21311,8,5,3,1,1,1,8.77882,7.87932,7.63692,8.28542,9.89746,8.7748,8.54792,7.19857,200,99,4.90722,11.00684,11.79092,1140
33,1,1,2.305556,1,53,566.19516,536.52958,560.64241,520.61365,549.53662,8,5,3,1,1,1,10.13314,10.4,8.44429,10.0428,9.30655,10.45984,11.28642,9.0457,200,99,4.90722,11.00684,11.79092,1140
2,1,1,2.305556,1,53,627.7203,652.39456,627.92688,633.92879,595.45954,8,5,3,1,1,2,7.45376,10.82106,10.93378,10.0428,10.57259,10.45984,10.87,11.76022,200,99,4.90722,11.00684,11.79092,1140
3,1,1,2.305556,1,53,600.04959,591.11816,629.19192,640.18621,566.7707,8,5,3,1,1,2,11.61875,12.85262,9.52871,13.33453,9.30655,11.92201,12.21006,8.72693,200,99,4.90722,11.00684,11.79092,1140
58,1,1,2.305556,1,53,561.50103,497.8588,539.43779,525.75141,514.07797,8,5,3,1,1,2,10.12086,9.15299,10.965,8.83577,10.21804,7.30132,10.89263,11.76022,200,99,4.90722,11.00684,11.79092,1140
15,1,1,2.305556,1,53,444.24155,457.49522,483.9332,481.98007,493.20362,8,5,3,1,1,2,10.97885,12.85262,6.97258,9.56347,5.92238,8.40525,9.29058,8.42824,200,99,4.90722,11.00684,11.79092,1140
4,1,1,2.305556,1,53,584.05863,551.63729,524.45164,549.83699,537.86497,8,5,3,1,1,2,9.00789,12.85262,12.56749,10.3889,9.00419,9.17072,10.22238,9.8041,200,99,4.90722,11.00684,11.79092,1140
34,1,1,2.305556,1,53,608.16183,630.12091,605.14561,594.3271,629.13344,8,5,3,1,1,2,10.97885,8.23773,9.26414,9.27114,5.92238,10.45984,999999,10.90567,200,99,4.90722,11.00684,11.79092,1140
5,1,1,2.305556,1,53,461.34179,498.50194,451.37896,471.7473,442.14395,8,5,3,1,1,2,10.12086,6.93638,8.08053,7.63232,8.6804,7.49556,9.60729,5.37728,200,99,4.90722,11.00684,11.79092,1140
16,1,1,2.305556,1,53,587.457,655.09858,606.81225,602.31128,637.88575,8,5,3,1,1,2,10.12086,9.15299,8.04113,9.1701,9.00419,7.96953,8.50196,9.0457,200,99,4.90722,11.00684,11.79092,1140
6,1,1,2.305556,1,53,447.48981,465.9083,434.43814,486.25175,462.56974,8,5,3,1,1,1,10.50352,12.85262,10.965,10.66007,10.57259,10.83607,10.22238,13.45388,200,99,4.90722,11.00684,11.79092,1140
17,1,1,2.305556,1,53,412.99002,475.27996,425.65491,475.17385,505.24424,8,5,3,1,1,1,2.95473,6.27738,10.28695,6.72566,10.57259,8.40525,8.54792,9.8041,200,99,4.90722,11.00684,11.79092,1140
59,1,1,2.305556,1,53,663.64098,655.88483,595.42954,589.59137,704.92898,8,5,3,1,1,2,9.79644,9.82079,9.85265,10.66007,13.15938,7.49556,8.54792,11.76022,200,99,4.90722,11.00684,11.79092,1140
7,1,1,2.305556,1,53,447.70328,406.77148,395.77994,420.24874,454.98765,8,5,3,1,1,2,5.40442,5.88997,10.965,7.63232,9.30655,6.88069,9.29058,8.42824,200,99,4.90722,11.00684,11.79092,1140
8,1,1,2.184211,0,53,706.59483,683.61013,689.3943,705.80694,684.76038,17,4,3,1,1,2,12.60945,7.55475,8.97773,7.44071,5.92238,7.86575,12.29825,13.45388,200,99,4.90722,11.00684,11.79092,1140
36,1,1,2.184211,0,53,629.9426,644.58862,649.45926,583.84683,620.61158,17,4,3,1,1,1,11.61875,12.85262,12.56749,13.33453,9.30655,14.87956,10.22238,13.45388,200,99,4.90722,11.00684,11.79092,1140
18,1,1,2.184211,0,53,605.7987,583.99867,527.47159,518.00953,579.61622,17,4,3,1,1,1,11.61875,9.82079,7.1104,10.66007,8.31437,10.83607,8.54792,10.28978,200,99,4.90722,11.00684,11.79092,1140
9,1,1,2.184211,0,53,617.63179,636.9059,617.57577,606.94225,586.40952,17,4,3,1,1,2,11.61875,9.82079,8.49098,9.1701,9.30655,8.04592,10.54337,8.72693,200,99,4.90722,11.00684,11.79092,1140
37,1,1,2.184211,0,53,438.30888,465.41922,469.14013,470.53007,463.39043,17,4,3,1,1,2,12.60945,6.93638,8.49098,8.28542,9.00419,6.64926,9.91526,8.72693,200,99,4.90722,11.00684,11.79092,1140
1,1,1,2.184211,0,53,454.9443,514.41953,435.92552,488.21766,476.07778,17,4,3,1,1,1,10.97885,8.67501,8.04113,7.74182,9.60657,8.04592,8.08848,8.42824,200,99,4.90722,11.00684,11.79092,1140
2,1,1,2.184211,0,53,658.22352,670.23843,630.5646,666.28826,664.24893,17,4,3,1,1,1,9.79644,7.24879,9.85265,7.44071,9.89746,7.09749,11.74392,13.45388,200,99,4.90722,11.00684,11.79092,1140
60,1,1,2.184211,0,53,683.54359,689.19099,676.81061,649.2805,662.21681,17,4,3,1,1,1,9.25019,7.87932,6.97258,7.8348,10.57259,9.38515,10.89263,10.90567,200,99,4.90722,11.00684,11.79092,1140
3,1,1,2.184211,0,53,626.82812,685.72364,652.43825,612.204,629.22355,17,4,3,1,1,2,10.50352,6.93638,12.56749,8.28542,10.98651,7.49556,10.89263,8.42824,200,99,4.90722,11.00684,11.79092,1140
4,1,1,2.184211,0,53,667.73649,612.55241,618.31482,622.32956,599.88496,17,4,3,1,1,2,11.61875,12.85262,8.8384,13.33453,5.92238,11.92201,8.54792,9.8041,200,99,4.90722,11.00684,11.79092,1140
38,1,1,2.184211,0,53,658.22422,658.32139,646.81277,658.33389,616.05047,17,4,3,1,1,2,10.97885,9.15299,8.04113,8.83577,9.00419,12.86202,13.04647,11.76022,200,99,4.90722,11.00684,11.79092,1140
10,1,1,2.184211,0,53,371.75857,342.50737,364.89083,384.60949,400.36618,17,4,3,1,1,1,7.45376,3.24506,8.472,7.15212,8.31437,7.65181,999999,9.39964,200,99,4.90722,11.00684,11.79092,1140
11,1,1,2.184211,0,53,437.24675,487.63577,470.30923,452.7726,470.71057,17,4,3,1,1,1,9.25019,9.15299,8.33331,7.63232,9.89746,10.45984,7.76405,8.72693,200,99,4.90722,11.00684,11.79092,1140
19,1,1,2.184211,0,53,620.74243,601.4344,623.57501,685.30253,690.76095,17,4,3,1,1,2,11.61875,10.82106,6.82884,11.54818,9.30655,10.45984,13.04647,10.28978,200,99,4.90722,11.00684,11.79092,1140
5,1,1,2.184211,0,53,649.71979,610.70575,649.78581,647.1026,646.4632,17,4,3,1,1,2,10.50352,7.87932,12.56749,8.28542,10.98651,10.83607,10.89263,13.45388,200,99,4.90722,11.00684,11.79092,1140
6,1,1,2.184211,0,53,622.45789,644.77818,648.4439,599.01157,663.40991,17,4,3,1,1,2,11.16361,12.85262,8.8384,11.54818,8.6804,14.6305,11.74392,10.90567,200,99,4.90722,11.00684,11.79092,1140
61,1,1,2.184211,0,53,517.51516,491.39817,492.27509,499.64854,523.7739,17,4,3,1,1,1,10.97885,4.71585,10.965,7.25705,7.23115,9.86291,999999,10.90567,200,99,4.90722,11.00684,11.79092,1140
7,1,1,2.184211,0,53,724.21864,731.84538,710.1038,643.40454,675.4069,17,4,3,1,1,1,9.41347,9.82079,10.965,8.05152,9.29786,8.40525,10.22238,9.8041,200,99,4.90722,11.00684,11.79092,1140
12,1,1,2.184211,0,53,508.46712,487.37095,496.30919,484.62967,480.35547,17,4,3,1,1,2,14.77909,12.85262,12.56749,13.33453,5.92238,14.87956,11.74392,8.1368,200,99,4.90722,11.00684,11.79092,1140
4,1,1,6.117647,0,47,595.42205,659.67766,621.52947,612.87822,654.72797,16,5,3,3,2,2,9.25019,6.27818,12.56749,8.83577,10.57259,2.10925,13.04647,8.42824,220,2,11.30655,11.00684,11.79092,988
72,1,1,6.117647,0,47,620.56301,620.82167,620.56848,600.85674,615.17278,16,5,3,3,2,2,7.45376,7.87932,12.56749,8.05152,9.89746,8.96826,10.22238,9.8041,220,2,11.30655,11.00684,11.79092,988
5,1,1,6.117647,0,47,621.39827,671.98337,652.13127,618.66029,660.02774,16,5,3,3,2,2,8.77882,9.15299,10.965,8.28542,9.89746,8.7748,10.89263,9.0457,220,2,11.30655,11.00684,11.79092,988
6,1,1,6.117647,0,47,446.00828,391.76683,399.79185,419.48744,462.68032,16,5,3,3,2,2,7.68647,5.88997,7.76886,5.9791,10.98651,8.04592,8.94299,8.42824,220,2,11.30655,11.00684,11.79092,988
22,1,1,6.117647,0,47,627.11182,602.25666,610.82819,649.55525,653.19181,16,5,3,3,2,2,8.5893,8.23773,10.965,7.44071,10.21804,8.04592,9.91526,9.8041,220,2,11.30655,11.00684,11.79092,988
17,1,1,6.117647,0,47,550.03988,555.63195,570.95519,592.58478,550.1878,16,5,3,3,2,2,10.50352,9.15299,8.18398,9.56347,10.21804,7.30132,8.54792,9.0457,220,2,11.30655,11.00684,11.79092,988
7,1,1,6.117647,0,47,605.05169,596.74142,594.69382,593.45767,592.8622,16,5,3,3,2,2,7.45376,7.87932,10.28695,7.25705,10.21804,6.88069,10.54337,10.28978,220,2,11.30655,11.00684,11.79092,988
8,1,1,6.117647,0,47,604.90228,551.08026,569.53439,596.88209,530.88424,16,5,3,3,2,2,10.12086,7.79809,10.71767,7.8348,9.00419,9.17072,11.65724,10.28978,220,2,11.30655,11.00684,11.79092,988
18,1,1,6.117647,0,47,596.5399,554.79245,554.96316,581.7614,516.14087,16,5,3,3,2,1,8.77882,12.85262,12.56749,10.0428,13.15938,8.58785,9.29058,9.39964,220,2,11.30655,11.00684,11.79092,988
73,1,1,6.117647,0,47,565.98319,569.26208,585.5006,587.66116,552.90037,16,5,3,3,2,2,6.31442,5.40935,9.26414,6.54828,9.89746,8.27983,12.29825,8.42824,220,2,11.30655,11.00684,11.79092,988
9,1,1,6.117647,0,47,630.11648,609.56197,592.50845,680.91906,644.48161,16,5,3,3,2,1,8.34208,7.86295,12.56749,7.63232,10.98651,9.61297,11.74392,11.76022,220,2,11.30655,11.00684,11.79092,988
24,1,1,6.117647,0,47,509.30137,527.2555,547.00078,531.84078,545.86404,16,5,3,3,2,2,6.31442,7.24879,8.49098,6.17829,9.89746,5.35292,8.54792,7.84162,220,2,11.30655,11.00684,11.79092,988
10,1,1,6.117647,0,47,547.86383,610.84582,574.93017,595.19175,518.81435,16,5,3,3,2,1,9.51164,12.85262,10.965,11.54818,7.86603,11.30153,9.29058,9.0457,220,2,11.30655,11.00684,11.79092,988
2,1,1,6.117647,0,47,534.24205,523.66269,511.02498,535.93505,526.29711,16,5,3,3,2,2,9.51164,9.15299,7.50627,9.56347,8.6804,9.38515,12.29825,9.39964,220,2,11.30655,11.00684,11.79092,988
25,1,1,6.117647,0,47,502.46615,550.22899,531.25671,564.12712,509.44417,16,5,3,3,2,1,9.00789,12.85262,9.85265,11.54818,10.21804,10.83607,10.22238,8.72693,220,2,11.30655,11.00684,11.79092,988
3,1,1,6.117647,0,47,529.97689,514.78964,584.08626,537.22653,509.75745,16,5,3,3,2,2,9.51164,9.15299,8.8384,8.05152,5.92238,8.7748,11.74392,7.84162,220,2,11.30655,11.00684,11.79092,988
11,1,1,6.117647,0,47,605.26405,578.93954,636.90129,575.88076,638.15236,16,5,3,3,2,2,10.50352,8.64972,8.8384,8.28542,9.89746,8.96826,999999,11.76022,220,2,11.30655,11.00684,11.79092,988
74,1,1,5.473684,1,47,468.97893,429.30438,475.14997,492.17013,482.16796,8,5,3,2,2,2,10.12086,8.64972,9.26414,11.54818,8.6804,8.7748,12.29825,13.45388,220,2,11.30655,11.00684,11.79092,988
12,1,1,5.473684,1,47,676.00821,708.07337,643.08242,740.78722,653.02342,8,5,3,2,2,2,9.51164,10.82106,12.56749,13.33453,9.30655,11.92201,11.28642,11.76022,220,2,11.30655,11.00684,11.79092,988
4,1,1,5.473684,1,47,645.62307,659.90891,639.9967,608.9817,638.21858,8,5,3,2,2,2,8.55821,12.85262,12.56749,10.0428,10.98651,8.96826,10.54337,10.28978,220,2,11.30655,11.00684,11.79092,988
26,1,1,5.473684,1,47,601.57857,598.33147,594.26235,583.5851,595.15435,8,5,3,2,2,2,10.97885,9.50903,9.52871,8.05152,7.86603,10.45984,10.22238,11.76022,220,2,11.30655,11.00684,11.79092,988
5,1,1,5.473684,1,47,646.93555,656.69117,658.82659,668.45854,685.84393,8,5,3,2,2,1,9.25019,12.85262,9.52871,10.66007,10.98651,11.30153,10.54337,10.28978,220,2,11.30655,11.00684,11.79092,988
6,1,1,5.473684,1,47,609.65827,661.70313,614.86401,603.61365,574.52281,8,5,3,2,2,1,11.61875,10.82106,12.56749,13.33453,999999,11.30153,10.54337,13.45388,220,2,11.30655,11.00684,11.79092,988
27,1,1,5.473684,1,47,635.58663,630.85645,643.84306,640.605,671.74536,8,5,3,2,2,2,14.77909,6.93638,9.26414,8.05937,9.00419,7.86575,13.04647,13.45388,220,2,11.30655,11.00684,11.79092,988
7,1,1,5.473684,1,47,666.59678,651.33517,656.83774,634.17425,694.68484,8,5,3,2,2,1,9.25019,9.15299,8.18398,8.54449,7.86603,7.86575,11.74392,13.45388,220,2,11.30655,11.00684,11.79092,988
8,1,1,5.473684,1,47,672.39233,672.09007,641.0969,708.6672,679.62343,8,5,3,2,2,2,8.77882,12.85262,9.26414,9.1701,8.31437,9.17072,11.74392,10.28978,220,2,11.30655,11.00684,11.79092,988
75,1,1,5.473684,1,47,622.39885,614.87466,608.1811,625.92284,585.29286,8,5,3,2,2,1,9.25019,10.82106,10.965,11.54818,10.57259,11.30153,13.04647,9.8041,220,2,11.30655,11.00684,11.79092,988
13,1,1,5.473684,1,47,754.78602,733.82714,762.31879,655.89517,683.50237,8,5,3,2,2,1,8.77882,8.23773,9.03816,8.83577,5.92238,9.17072,10.89263,11.76022,220,2,11.30655,11.00684,11.79092,988
14,1,1,5.473684,1,47,673.93914,647.55238,678.92153,699.24547,649.05709,8,5,3,2,2,1,9.25019,9.15299,12.56749,7.63232,999999,8.96826,12.29825,9.8041,220,2,11.30655,11.00684,11.79092,988
28,1,1,5.473684,1,47,589.42048,607.8504,660.6387,625.23611,639.88253,8,5,3,2,2,1,10.50352,8.64972,12.56749,10.0428,11.50099,8.22519,10.54337,13.45388,220,2,11.30655,11.00684,11.79092,988
9,1,1,5.473684,1,47,595.92436,530.03528,524.07192,574.58786,513.92821,8,5,3,2,2,1,8.77882,7.24879,9.85265,8.05152,10.57259,7.30132,11.74392,8.1368,220,2,11.30655,11.00684,11.79092,988
15,1,1,5.473684,1,47,637.75936,670.42911,605.88022,717.27729,624.46004,8,5,3,2,2,1,9.51164,9.15299,9.26414,9.56347,7.23115,8.96826,10.22238,10.28978,220,2,11.30655,11.00684,11.79092,988
29,1,1,5.473684,1,47,623.97276,687.37121,646.67698,638.58589,660.69269,8,5,3,2,2,2,9.79644,9.82079,9.85265,9.56347,7.86603,10.45984,10.54337,8.1368,220,2,11.30655,11.00684,11.79092,988
1,1,1,5.473684,1,47,621.03972,613.98992,632.34322,584.62329,620.34699,8,5,3,2,2,2,10.97885,8.23773,8.04113,8.54449,9.00419,7.49556,10.89263,10.90567,220,2,11.30655,11.00684,11.79092,988
2,1,1,5.473684,1,47,658.55798,722.36063,671.71071,656.14338,629.6863,8,5,3,2,2,2,10.50352,9.82079,6.6767,11.54818,9.00419,8.96826,10.54337,9.8041,220,2,11.30655,11.00684,11.79092,988
76,1,1,5.473684,1,47,577.75503,573.50706,612.08768,563.19055,536.60625,8,5,3,2,2,2,9.00789,7.87932,8.18398,8.83577,7.86603,8.96826,11.74392,7.53217,220,2,11.30655,11.00684,11.79092,988
16,1,1,5.777778,1,7,687.89479,687.29798,658.08835,666.51145,658.21403,26,3,3,3,1,2,9.51164,9.15299,7.76886,7.63232,10.21804,10.14141,14.50919,9.0457,280,3,10.80226,12.29284,10.68937,1140
3,1,1,5.777778,1,7,570.93149,597.38882,574.11627,579.13571,642.95284,26,3,3,3,1,1,12.60945,12.85262,8.65929,13.33453,12.18062,10.14141,10.22238,11.76022,280,3,10.80226,12.29284,10.68937,1140
30,1,1,5.777778,1,7,609.71015,586.12202,579.15433,560.14179,596.32123,26,3,3,3,1,2,9.51164,8.23773,9.03816,9.56347,9.89746,8.7748,10.54337,8.72693,280,3,10.80226,12.29284,10.68937,1140
4,1,1,5.777778,1,7,553.52771,536.51336,563.03004,511.15723,547.58277,26,3,3,3,1,2,9.79644,12.85262,12.56749,10.66007,7.23115,9.61297,9.60729,7.84162,280,3,10.80226,12.29284,10.68937,1140
5,1,1,5.777778,1,7,519.6078,545.72172,551.21959,517.23216,559.57166,26,3,3,3,1,1,7.68647,8.64972,12.47161,6.54828,10.21804,10.14141,10.54337,9.0457,280,3,10.80226,12.29284,10.68937,1140
31,1,1,5.777778,1,7,659.51474,680.14897,593.74141,603.63481,643.27473,26,3,3,3,1,2,8.77882,10.82106,10.965,9.1701,10.98651,8.58785,10.54337,9.8041,280,3,10.80226,12.29284,10.68937,1140
7,1,1,5.777778,1,7,550.44316,553.30422,520.94867,555.58722,509.80727,26,3,3,3,1,1,9.51164,9.15299,10.965,7.8348,10.57259,8.58785,10.89263,11.76022,280,3,10.80226,12.29284,10.68937,1140
77,1,1,5.777778,1,7,467.35344,513.84526,471.727,493.39793,471.13403,26,3,3,3,1,1,10.97885,10.82106,9.85265,8.83577,10.21804,8.58785,999999,10.90567,280,3,10.80226,12.29284,10.68937,1140
17,1,1,5.777778,1,7,624.74637,616.87204,588.00788,616.7723,614.05501,26,3,3,3,1,2,8.77882,8.23773,12.56749,10.0428,7.23115,10.83607,13.04647,10.28978,280,3,10.80226,12.29284,10.68937,1140
18,1,1,5.777778,1,7,528.42584,549.48919,524.21981,539.35561,548.80484,26,3,3,3,1,2,9.25019,8.67501,8.18398,8.94606,7.86603,8.04592,11.28642,8.42824,280,3,10.80226,12.29284,10.68937,1140
32,1,1,5.777778,1,7,464.41063,483.44323,476.87653,466.64647,483.65988,26,3,3,3,1,1,8.34208,10.82106,8.18398,9.1701,5.92238,10.14141,9.29058,9.0457,280,3,10.80226,12.29284,10.68937,1140
8,1,1,5.777778,1,7,416.09673,423.01465,420.77523,384.78812,440.24681,26,3,3,3,1,1,9.51164,8.64972,10.28695,8.54449,15.04369,9.12732,10.54337,8.42824,280,3,10.80226,12.29284,10.68937,1140
9,1,1,5.777778,1,7,487.01437,477.95142,512.22949,470.75915,482.3245,26,3,3,3,1,1,7.45376,8.64972,10.28695,8.05152,8.31437,7.30132,9.91526,7.53217,280,3,10.80226,12.29284,10.68937,1140
33,1,1,5.777778,1,7,596.25792,608.58655,610.75667,629.46272,602.86838,26,3,3,3,1,1,9.00789,9.82079,8.65929,8.54449,10.57259,9.18259,9.91526,8.72693,280,3,10.80226,12.29284,10.68937,1140
1,1,1,5.777778,1,7,447.56113,399.98223,407.57193,411.04358,438.77434,26,3,3,3,1,1,12.60945,9.15299,12.56749,9.56347,9.00419,7.33331,9.91526,9.39964,280,3,10.80226,12.29284,10.68937,1140
2,1,1,5.777778,1,7,542.53512,531.89361,568.9853,542.88846,582.1129,26,3,3,3,1,1,10.12086,12.85262,12.56749,8.54449,9.00419,8.89676,10.22238,7.49857,280,3,10.80226,12.29284,10.68937,1140
78,1,1,5.777778,1,7,527.6064,527.19921,553.51754,495.40443,489.80008,26,3,3,3,1,2,8.77882,8.64972,9.03816,9.1701,8.31437,7.86575,8.94299,8.72693,280,3,10.80226,12.29284,10.68937,1140
10,1,1,5.777778,1,7,553.94801,546.119,539.44314,603.64946,603.37699,26,3,3,3,1,1,8.77882,10.82106,12.56749,9.1701,9.60657,8.04592,11.28642,10.90567,280,3,10.80226,12.29284,10.68937,1140
3,1,1,5.777778,0,7,683.03242,685.8772,737.52354,714.21846,664.08428,3,5,3,2,1,1,10.50352,10.82106,10.965,9.56347,8.6804,11.30153,14.50919,11.76022,280,3,10.80226,12.29284,10.68937,1140
34,1,1,5.777778,0,7,645.9802,637.66568,667.42128,651.82186,647.5909,3,5,3,2,1,2,9.79644,8.64972,9.85265,10.0428,10.16538,9.61297,12.29825,8.72693,280,3,10.80226,12.29284,10.68937,1140
4,1,1,5.777778,0,7,639.52498,624.99859,652.85852,634.81388,629.8235,3,5,3,2,1,1,10.14376,8.23773,9.85265,10.66007,11.50099,8.64177,9.91526,9.0457,280,3,10.80226,12.29284,10.68937,1140
11,1,1,5.777778,0,7,641.44082,661.57037,620.32445,615.7928,669.70615,3,5,3,2,1,1,9.79644,8.23773,10.28695,9.1701,10.57259,8.7748,999999,8.72693,280,3,10.80226,12.29284,10.68937,1140
5,1,1,5.777778,0,7,766.08104,687.34037,746.4693,724.75854,698.6863,3,5,3,2,1,2,9.79644,7.87932,9.52871,7.8348,10.98651,10.83607,13.04647,9.8041,280,3,10.80226,12.29284,10.68937,1140
